Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
1365,2016 Mahindra NuvoSport N6,2016,Comprehensive,Diesel,7,42364,First Owner,Manual,2016,17.45,1493.0,1493.0,100.0,4.5,10,10.62222641865735
1366,2015 Honda Brio VX AT,2015,Comprehensive,Petrol,5,7000,Second Owner,Automatic,2015,16.5,1198.0,1198.0,868.0,4.95,11,70.71428571428571
1367,2016 Honda Jazz 1.2 V i VTEC,2016,Comprehensive,Petrol,5,54000,First Owner,Manual,2016,18.7,1199.0,1199.0,887.0,3.95,10,7.314814814814815
1368,2009 Maruti Swift Dzire VXi,2009,Comprehensive,Petrol,5,45000,First Owner,Manual,2009,17.5,1298.0,1298.0,858.0,2.25,17,5.0
1369,2013 Maruti Swift Dzire VXI,2013,Comprehensive,Petrol,5,44018,First Owner,Manual,2013,19.1,1197.0,1197.0,858.0,3.45,13,7.837702757962652
1370,2020 Honda Civic VX,2020,Third Party insurance,Petrol,5,18500,First Owner,Automatic,2020,16.5,1799.0,1799.0,13946.0,12.9,6,69.72972972972973
1371,2011 Hyundai Santro Xing GLS,2011,Comprehensive,Petrol,5,43002,First Owner,Manual,2011,17.92,1086.0,1086.0,621.0,1.75,15,4.069578159155388
1372,2020 Mercedes-Benz GLC 200,2020,Third Party insurance,Petrol,5,13200,First Owner,Automatic,2020,12.74,1991.0,1991.0,197.0,50.0,6,378.7878787878788
1373,2019 Renault KWID 1.0 RXT Optional,2019,Comprehensive,Petrol,5,69381,First Owner,Manual,2019,23.01,999.0,999.0,67.0,3.27,7,4.713105893544342
1374,2015 Hyundai Creta 1.6 CRDi SX Option,2015,Comprehensive,Diesel,5,64275,First Owner,Manual,2015,19.67,1582.0,1582.0,1262.0,6.28,11,9.770517308440295
1375,2021 Mahindra Thar LX 4-Str Convert Top AT BSVI,2021,Comprehensive,Petrol,4,7421,First Owner,Automatic,2021,15.2,1997.0,1997.0,150.0,12.49,5,168.30615819970353
1376,2021 Honda City ZX CVT,2021,Comprehensive,Petrol,5,5252,First Owner,Automatic,2021,18.3,1498.0,1498.0,11935.0,12.07,5,229.81721249047982
1377,2014 Toyota Etios V,2015,Comprehensive,Petrol,5,63663,First Owner,Manual,2014,16.78,1496.0,1496.0,8873.0,3.41,11,5.3563294221133155
1378,2015 Honda City i VTEC VX,2015,Comprehensive,Petrol,5,60545,First Owner,Manual,2015,17.8,1497.0,1497.0,1173.0,5.55,11,9.166735486002148
1379,2016 Honda Amaze S i-VTEC,2016,Comprehensive,Petrol,5,85602,First Owner,Manual,2016,17.8,1198.0,1198.0,867.0,3.33,10,3.89009602579379
1380,2019 Toyota Fortuner 2.8 4WD AT BSIV,2019,Comprehensive,Diesel,7,35902,First Owner,Automatic,2019,15.04,2755.0,2755.0,1745.0,28.0,7,77.99008411787644
1381,2018 Hyundai Creta 1.6 SX Option,2018,Comprehensive,Petrol,5,87172,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,7.88,8,9.039599871518378
1382,2014 Volkswagen Polo Petrol Highline 1.2L,2014,Comprehensive,Petrol,5,52950,Second Owner,Manual,2014,16.47,1198.0,1198.0,739.0,3.72,12,7.025495750708215
1383,2016 Hyundai Verna 1.6 VTVT S,2016,Comprehensive,Petrol,5,42005,First Owner,Manual,2016,17.01,1591.0,1591.0,1213.0,4.71,10,11.212950839185812
1384,2018 Hyundai Creta 1.6 SX Option,2018,Comprehensive,Petrol,5,64000,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,8.25,8,12.890625
1385,2019 Hyundai Verna VTVT 1.6 SX Option,2019,Comprehensive,Petrol,5,32000,First Owner,Manual,2019,17.0,1591.0,1591.0,1213.0,8.25,7,25.78125
1386,2018 Hyundai Creta 1.6 SX Option,2018,Comprehensive,Petrol,5,65000,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,8.5,8,13.076923076923077
1387,2018 Hyundai Elantra 2.0 SX,2018,Comprehensive,Petrol,5,21000,First Owner,Manual,2018,14.59,1999.0,1999.0,14992.0,8.85,8,42.142857142857146
1388,2016 Toyota Corolla Altis 1.8 G CVT,2016,Comprehensive,Petrol,5,39450,First Owner,Automatic,2016,14.28,1798.0,1798.0,13803.0,8.15,10,20.659062103929024
1389,2017 Hyundai Elantra 2.0 SX,2019,Comprehensive,Petrol,5,32000,First Owner,Manual,2017,14.59,1999.0,1999.0,14992.0,8.85,7,27.65625
1390,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,60314,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,5.75,8,9.53344165533707
1391,2018 Hyundai Verna VTVT 1.4 EX,2018,Comprehensive,Petrol,5,4000,First Owner,Manual,2018,19.1,1368.0,1368.0,986.0,7.49,8,187.25
1392,2017 Maruti Ciaz Delta Diesel,2017,Comprehensive,Diesel,5,65000,First Owner,Automatic,2017,28.09,1248.0,1248.0,8850.0,5.25,9,8.076923076923077
1393,2015 Hyundai Creta 1.6 CRDi SX Option,2015,Comprehensive,Diesel,5,78019,First Owner,Manual,2015,19.67,1582.0,1582.0,1262.0,6.39,11,8.190312616157602
1394,2020 Renault Duster RXZ,2020,Comprehensive,Petrol,5,42970,First Owner,Manual,2020,16.42,1498.0,1498.0,10455.0,7.64,6,17.779846404468234
1395,2010 Toyota Innova 2.5 GX 7 STR BSIV,2010,Comprehensive,Diesel,7,176000,First Owner,Manual,2010,12.8,2494.0,2494.0,102.0,4.4,16,2.5000000000000004
1396,2019 Maruti Wagon R VXI 1.2,2019,Comprehensive,Petrol,5,24100,First Owner,Manual,2019,20.52,1197.0,1197.0,8180.0,4.74,7,19.66804979253112
1397,2015 Maruti Baleno 1.2 Alpha,2015,Comprehensive,Petrol,5,51123,First Owner,Manual,2015,21.4,1197.0,1197.0,831.0,4.71,11,9.213074350096825
1398,2016 Skoda Octavia Ambition 1.4 TSI MT,2016,Comprehensive,Petrol,5,66000,First Owner,Manual,2016,16.8,1395.0,1395.0,13802.0,5.95,10,9.015151515151516
1399,2015 Maruti Baleno 1.3 Zeta,2016,Comprehensive,Diesel,5,48405,First Owner,Manual,2015,27.39,1248.0,1248.0,74.0,4.98,10,10.288193368453673
1400,2013 Audi A6 2.0 TDI Premium Plus,2013,Comprehensive,Diesel,5,52305,First Owner,Automatic,2013,17.68,1968.0,1968.0,17433.0,10.75,13,20.55252843896377
1401,2015 Hyundai Grand i10 CRDi Asta,2015,Comprehensive,Diesel,5,46488,Second Owner,Manual,2015,24.0,1120.0,1120.0,70.0,3.71,11,7.980554121493719
1402,2018 Hyundai i20 Diesel Sportz,2019,Comprehensive,Diesel,5,71842,First Owner,Manual,2018,22.54,1396.0,1396.0,8876.0,5.29,7,7.36338075220623
1403,2014 Honda City i DTEC SV,2014,Comprehensive,Diesel,5,91000,Third Owner,Manual,2014,26.0,1498.0,1498.0,986.0,3.95,12,4.34065934065934
1404,2013 Hyundai i20 Magna 1.4 CRDi (Diesel),2013,Comprehensive,Diesel,5,51334,First Owner,Manual,2013,21.9,1396.0,1396.0,8876.0,2.8,13,5.454474617212764
1405,2016 Toyota Fortuner 2.8 2WD AT BSIV,2016,Comprehensive,Diesel,7,72560,First Owner,Automatic,2016,12.9,2755.0,2755.0,1745.0,16.7,10,23.015435501653805
1406,2018 Hyundai Santro Sportz BSIV,2018,Comprehensive,Petrol,5,68000,First Owner,Manual,2018,20.3,1086.0,1086.0,68.0,3.85,8,5.661764705882353
1407,2014 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,45000,First Owner,Manual,2014,22.41,1197.0,1197.0,8850.0,3.6,12,8.0
1408,2013 Mitsubishi Cedia Sports,2013,Comprehensive,Petrol,5,44000,First Owner,Manual,2013,13.17,1999.0,1999.0,114.0,3.95,13,8.977272727272727
1409,2016 Skoda Superb LK 1.8 TSI AT,2016,Comprehensive,Petrol,5,47000,First Owner,Automatic,2016,14.67,1798.0,1798.0,17746.0,10.95,10,23.29787234042553
1410,2016 Toyota Fortuner 4x2 AT,2016,Comprehensive,Diesel,7,92044,First Owner,Automatic,2016,12.55,2982.0,2982.0,1685.0,16.5,10,17.9262092042936
1412,2015 Honda City i VTEC VX,2015,Comprehensive,Petrol,5,60545,First Owner,Manual,2015,17.4,1497.0,1497.0,1173.0,5.5,11,9.084152283425551
1413,2014 Maruti Ritz VDi,2014,Comprehensive,Diesel,5,79097,First Owner,Manual,2014,1248.0,7394.0,7394.0,190.0,3.29,12,4.15944978949897
1414,2013 Maruti Swift Dzire VXI,2014,Comprehensive,Petrol,5,68619,Second Owner,Manual,2013,19.1,1197.0,1197.0,858.0,3.44,12,5.013188766959589
1415,2014 Audi Q5 30 TDI quattro Premium,2014,Comprehensive,Diesel,5,34452,First Owner,Automatic,2014,14.16,1968.0,1968.0,1743.0,16.75,12,48.618367583884826
1416,2017 Hyundai Grand i10 1.2 CRDi Sportz,2017,Comprehensive,Diesel,5,40326,First Owner,Manual,2017,24.0,1186.0,1186.0,7397.0,5.22,9,12.944502306204434
1417,2019 Datsun GO T Option,2019,Comprehensive,Petrol,5,40021,First Owner,Manual,2019,19.02,1198.0,1198.0,6705.0,3.92,7,9.794857699707654
1418,2019 Maruti Wagon R LXI,2019,Comprehensive,Petrol,5,44000,First Owner,Manual,2019,998.0,6705.0,6705.0,90.0,3.99,7,9.068181818181818
1419,2019 Maruti Wagon R VXI 1.2,2020,Third Party,Petrol,5,7962,First Owner,Manual,2019,20.52,1197.0,1197.0,8180.0,4.89,6,61.41672946495854
1420,2012 Toyota Innova 2.5 VX 7 STR BSIV,2012,Comprehensive,Diesel,7,260000,First Owner,Manual,2012,12.8,2494.0,2494.0,102.0,6.25,14,2.4038461538461537
1421,2018 Nissan Micra Active XV,2018,Comprehensive,Petrol,5,44508,First Owner,Manual,2018,19.69,1198.0,1198.0,6704.0,3.38,8,7.594140379257661
1422,2014 Hyundai Elantra SX AT,2014,Comprehensive,Petrol,5,58958,First Owner,Automatic,2014,14.5,1797.0,1797.0,1475.0,5.25,12,8.904643983852912
1423,2018 Maruti Ignis 1.2 Zeta BSIV,2018,Third Party insurance,Petrol,5,44000,Second Owner,Manual,2018,20.89,1197.0,1197.0,8180.0,4.65,8,10.56818181818182
1424,2022 Toyota Urban cruiser Premium,2022,Comprehensive,Petrol,5,48188,First Owner,Manual,2022,17.03,1462.0,1462.0,10326.0,8.25,4,17.12044492404748
1425,2009 Hyundai i10 Sportz,2009,Comprehensive,Petrol,5,55000,First Owner,Manual,2009,20.36,1197.0,1197.0,789.0,1.51,17,2.7454545454545456
1426,2013 Hyundai Grand i10 Magna,2013,Comprehensive,Petrol,5,24268,First Owner,Manual,2013,1197.0,82.0,82.0,114.0,2.85,13,11.74386022746003
1427,2019 Hyundai Creta 1.6 CRDi AT SX Plus,2019,Comprehensive,Diesel,5,23000,First Owner,Automatic,2019,17.01,1582.0,1582.0,1262.0,10.5,7,45.65217391304348
1428,2020 MG Hector Sharp AT BSIV,2020,Comprehensive,Petrol,5,38502,First Owner,Automatic,2020,13.96,1451.0,1451.0,141.0,13.75,6,35.71243052308971
1429,2017 Hyundai Creta 1.6 CRDi SX Plus,2017,Comprehensive,Diesel,5,35000,First Owner,Manual,2017,19.67,1582.0,1582.0,1262.0,7.5,9,21.428571428571427
1430,2020 Kia Seltos GTX Plus,2020,Comprehensive,Petrol,5,43487,First Owner,Manual,2020,16.5,1353.0,1353.0,13808.0,13.5,6,31.043760204198957
1431,2018 Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,Comprehensive,Diesel,5,32000,First Owner,Automatic,2018,24.3,1248.0,1248.0,885.0,7.5,8,23.4375
1432,2019 Mercedes-Benz GLA Class 200 d Sport,2019,Third Party insurance,Diesel,5,14400,First Owner,Automatic,2019,17.9,2143.0,2143.0,136.0,24.0,7,166.66666666666666
1433,2017 Volkswagen Polo 1.2 MPI Trendline,2017,Comprehensive,Petrol,5,62920,First Owner,Manual,2017,1198.0,74.0,74.0,110.0,5.27,9,8.375715193897012
1434,2012 Maruti A-Star Vxi,2012,Comprehensive,Petrol,5,60467,First Owner,Manual,2012,19.0,998.0,998.0,661.0,2.8,14,4.63062496899135
1435,2014 Hyundai i10 Sportz 1.1L,2014,Comprehensive,Petrol,5,65017,Second Owner,Manual,2014,19.81,1086.0,1086.0,6805.0,2.25,12,3.460633372810188
1436,2017 Maruti Swift Dzire ZXI 1.2,2017,Comprehensive,Petrol,5,38015,First Owner,Manual,2017,21.21,1197.0,1197.0,8180.0,5.47,9,14.389056951203472
1437,2017 Toyota Etios Liva 1.2 V,2017,Comprehensive,Petrol,5,49134,First Owner,Manual,2017,17.71,1197.0,1197.0,789.0,4.42,9,8.995807383888957
1438,2016 Maruti Wagon R VXI AMT,2016,Comprehensive,Petrol,5,37100,Second Owner,Automatic,2016,21.79,998.0,998.0,6705.0,3.1,10,8.355795148247978
1439,2021 Hyundai i20 Asta Opt Turbo DCT BSVI,2021,Comprehensive,Petrol,5,69977,First Owner,Automatic,2021,20.28,998.0,998.0,11841.0,8.69,5,12.41836603455421
1440,2017 Nissan Micra CVT XV,2017,Comprehensive,Petrol,5,16937,First Owner,Automatic,2017,19.34,1198.0,1198.0,7594.0,3.25,9,19.188758339729585
1441,2018 Mahindra XUV500 W7 BSIV,2018,Comprehensive,Diesel,7,51441,First Owner,Manual,2018,15.1,2179.0,2179.0,15287.0,10.71,8,20.81996850761066
1442,2017 Maruti Swift Dzire AMT ZXI,2017,Comprehensive,Petrol,5,53947,First Owner,Automatic,2017,21.21,1197.0,1197.0,8180.0,5.62,9,10.417632120414481
1443,2020 Kia Seltos GTX Option,2020,Comprehensive,Petrol,5,30000,First Owner,Manual,2020,16.5,1353.0,1353.0,13808.0,13.2,6,44.0
1444,2015 Hyundai i20 Asta 1.2,2015,Third Party,Petrol,5,40909,First Owner,Manual,2015,18.6,1197.0,1197.0,8183.0,4.35,11,10.633356963015473
1445,2019 Mahindra TUV 300 T6 Plus,2019,Comprehensive,Diesel,7,70000,First Owner,Manual,2019,18.49,1493.0,1493.0,100.0,5.75,7,8.214285714285714
1446,2011 Maruti Swift Dzire 1.2 Vxi BSIV,2011,Comprehensive,Petrol,5,69000,Second Owner,Manual,2011,17.5,1197.0,1197.0,858.0,2.25,15,3.260869565217391
1447,2017 Honda Jazz 1.2 SV i VTEC,2017,Comprehensive,Petrol,5,28662,First Owner,Manual,2017,18.7,1199.0,1199.0,887.0,3.85,9,13.432419231037612
1448,2021 Tata Harrier XTA Plus AT BSVI,2021,Comprehensive,Diesel,5,46912,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,16.25,5,34.63932469304229
1450,2013 Volkswagen Vento Petrol Comfortline,2013,Comprehensive,Petrol,5,65000,First Owner,Manual,2013,15.04,1598.0,1598.0,1036.0,2.5,13,3.8461538461538463
1451,2013 Mercedes-Benz C-Class C 220 CDI Avantgarde,2013,Comprehensive,Diesel,5,40238,First Owner,Automatic,2013,19.27,2143.0,2143.0,170.0,12.5,13,31.065162284407773
1452,2020 Volkswagen Ameo 1.5 TDI Comfortline,2020,Comprehensive,Diesel,5,52000,First Owner,Manual,2020,21.66,1498.0,1498.0,10862.0,4.45,6,8.557692307692308
1453,2021 Hyundai Santro Asta,2021,Comprehensive,Petrol,5,22873,First Owner,Manual,2021,20.3,1086.0,1086.0,6805.0,4.73,5,20.679403663708303
1454,2012 Maruti A-Star Zxi,2012,Comprehensive,Petrol,5,77389,First Owner,Manual,2012,19.0,998.0,998.0,661.0,2.27,14,2.933233405264314
1455,2018 Maruti Swift VVT VXI,2018,Comprehensive,Petrol,5,32000,First Owner,Manual,2018,22.0,1197.0,1197.0,8180.0,5.3,8,16.5625
1456,2016 Skoda Rapid 1.5 TDI AT Style Plus,2016,Comprehensive,Diesel,5,88935,First Owner,Automatic,2016,21.66,1498.0,1498.0,10352.0,4.85,10,5.4534210378366215
1457,2018 Nissan Micra Active XV,2018,Comprehensive,Petrol,5,53681,Second Owner,Manual,2018,19.69,1198.0,1198.0,6704.0,3.04,8,5.663083772656992
1458,2018 Mahindra Bolero ZLX,2018,Third Party insurance,Diesel,7,60000,First Owner,Manual,2018,15.96,2523.0,2523.0,621.0,5.65,8,9.416666666666666
1459,2015 Hyundai i20 Active 1.4 SX,2015,Comprehensive,Diesel,5,49441,First Owner,Manual,2015,21.19,1396.0,1396.0,8873.0,4.89,11,9.89057664691248
1460,2019 Toyota Innova Crysta 2.4 VX MT BSIV,2019,Comprehensive,Diesel,7,41000,First Owner,Manual,2019,13.68,2393.0,2393.0,1478.0,16.95,7,41.34146341463415
1461,2021 Maruti Ciaz S,2021,Comprehensive,Petrol,5,23838,First Owner,Manual,2021,20.65,1462.0,1462.0,10325.0,8.85,5,37.12559778504908
1462,2021 Skoda Octavia L and K 1.9 TDI MT,2021,Comprehensive,Diesel,5,26719,First Owner,Manual,2021,16.4,1896.0,1896.0,90.0,7.89,5,29.529548261536736
1463,2020 Mercedes-Benz GLS 400d 4MATIC BSVI,2020,Comprehensive,Diesel,7,34987,First Owner,Automatic,2020,2925.0,3258640000000.0,3258640000000.0,700.0,1.1,6,3.144024923543031
1464,2017 Mahindra TUV 300 mHAWK100 T8,2017,Comprehensive,Diesel,7,27236,Second Owner,Manual,2017,18.49,1493.0,1493.0,100.0,6.5,9,23.86547216918784
1465,2015 Honda City i DTEC VX,2015,Comprehensive,Diesel,5,41080,First Owner,Manual,2015,25.1,1498.0,1498.0,986.0,5.9,11,14.36222005842259
1466,2016 Toyota Etios 1.4 VXD,2016,Comprehensive,Diesel,5,72793,First Owner,Manual,2016,23.59,1364.0,1364.0,6704.0,4.55,10,6.250601019328782
1467,2014 Hyundai i10 Sportz,2014,Comprehensive,Petrol,5,64000,Third Owner,Manual,2014,20.36,1197.0,1197.0,789.0,2.35,12,3.671875
1469,2017 Maruti Ignis Zeta,2017,Comprehensive,Petrol,5,32002,First Owner,Manual,2017,20.89,1197.0,1197.0,8180.0,4.41,9,13.780388725704643
1470,2018 Renault Duster 85PS Diesel RxS,2018,Comprehensive,Diesel,5,105000,First Owner,Manual,2018,19.87,1461.0,1461.0,838.0,5.25,8,5.0
1472,2020 Maruti Wagon R VXI 1.2,2020,Comprehensive,Petrol,5,20827,First Owner,Manual,2020,20.52,1197.0,1197.0,8180.0,4.6,6,22.086714361165793
1473,2017 Mahindra Bolero mHAWK D70 ZLX,2017,Third Party insurance,Diesel,7,37852,Second Owner,Manual,2017,16.5,1493.0,1493.0,70.0,6.75,9,17.832611222656663
1474,2022 Tata Harrier XZA AT BSVI,2022,Comprehensive,Diesel,5,16683,First Owner,Automatic,2022,14.6,1956.0,1956.0,16767.0,19.24,4,115.32697956003116
1475,2011 Hyundai i10 Magna 1.2,2011,Comprehensive,Petrol,5,53135,First Owner,Manual,2011,1197.0,789.0,789.0,1117.0,1.8,15,3.38759762868166
1476,2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Comprehensive,Petrol,5,32230,First Owner,Manual,2017,18.9,1197.0,1197.0,8186.0,5.13,9,15.916847657461991
1477,2022 BMW 5 Series 520d Luxury Line,2022,Comprehensive,Diesel,5,11000,First Owner,Automatic,2022,20.37,1995.0,1995.0,18774.0,69.5,4,631.8181818181819
1478,2022 Volkswagen Taigun 1.0 TSI Topline AT BSVI,2022,Comprehensive,Petrol,5,10400,First Owner,Automatic,2022,18.41,999.0,999.0,11398.0,16.35,4,157.21153846153848
1479,2022 Hyundai Grand i10 Nios Asta,2022,Comprehensive,Petrol,5,23748,First Owner,Manual,2022,20.7,1197.0,1197.0,8186.0,6.55,4,27.581270001684352
1480,2018 Honda Amaze V CVT Petrol,2018,Comprehensive,Petrol,5,13513,First Owner,Automatic,2018,18.3,1199.0,1199.0,8876.0,7.65,8,56.61215126174795
1481,2022 Tata Nexon XZA Plus AMT BSVI,2022,Third Party,Petrol,5,12952,First Owner,Automatic,2022,17.05,1199.0,1199.0,11835.0,10.99,4,84.85176034589253
1482,2014 Hyundai Grand i10 Sportz,2014,Comprehensive,Petrol,5,22672,First Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.84,12,16.937191249117856
1483,2012 Maruti Wagon R VXI BS IV,2012,Comprehensive,Petrol,5,23000,First Owner,Manual,2012,18.9,998.0,998.0,671.0,2.9,14,12.608695652173912
1484,2017 Hyundai i20 Sportz 1.2,2017,Comprehensive,Petrol,5,41048,First Owner,Manual,2017,18.6,1197.0,1197.0,8183.0,5.48,9,13.350224127850321
1486,2021 BMW 5 Series 520d Luxury Line,2021,Comprehensive,Diesel,5,10000,First Owner,Automatic,2021,20.37,1995.0,1995.0,18774.0,58.75,5,587.5
1487,2013 Hyundai i10 Sportz,2013,Comprehensive,Petrol,5,1800,First Owner,Manual,2013,20.36,1197.0,1197.0,789.0,3.15,13,175.0
1488,2019 Jeep Compass 1.4 Limited Plus BSIV,2019,Comprehensive,Petrol,5,34000,First Owner,Automatic,2019,16.0,1368.0,1368.0,16077.0,17.5,7,51.470588235294116
1490,2021 Toyota Urban cruiser Premium AT,2021,Zero Dep,Petrol,5,30000,First Owner,Automatic,2021,18.76,1462.0,1462.0,10326.0,11.4,5,38.0
1491,2018 Hyundai Grand i10 Sportz,2018,Comprehensive,Petrol,5,22700,First Owner,Manual,2018,18.9,1197.0,1197.0,8186.0,5.45,8,24.008810572687224
1492,2019 BMW X7 xDrive 40i M Sport,2019,Comprehensive,Petrol,7,28000,First Owner,Automatic,2019,10.54,2998.0,2998.0,33525.0,99.0,7,353.57142857142856
1493,2010 Maruti Wagon R LXI Minor,2010,Third Party,Petrol,5,79862,First Owner,Manual,2010,1061.0,67.0,67.0,84.0,1.69,16,2.116150359369913
1494,2018 Hyundai Creta 1.6 VTVT AT SX Plus,2018,Comprehensive,Petrol,5,29146,First Owner,Automatic,2018,13.0,1591.0,1591.0,1213.0,11.35,8,38.941878816990325
1495,2022 Maruti Baleno Alpha AMT BSVI,2022,Comprehensive,Petrol,5,5500,First Owner,Automatic,2022,22.94,1197.0,1197.0,8850.0,9.35,4,170.0
1496,2014 Hyundai i10 Sportz,2014,Comprehensive,Petrol,5,35925,Second Owner,Manual,2014,20.36,1197.0,1197.0,789.0,3.14,12,8.740431454418928
1497,2018 Maruti Wagon R VXI AMT,2018,Comprehensive,Petrol,5,57999,First Owner,Automatic,2018,21.79,998.0,998.0,6705.0,4.59,8,7.913929550509492
1498,2012 Maruti Wagon R VXI BS IV,2012,Comprehensive,Petrol,5,23000,First Owner,Manual,2012,18.9,998.0,998.0,671.0,2.9,14,12.608695652173912
1499,2017 Maruti Baleno 1.2 Alpha,2017,Comprehensive,Petrol,5,14352,Second Owner,Manual,2017,21.4,1197.0,1197.0,831.0,5.87,9,40.900222965440356
1500,2021 BMW 5 Series 520d Luxury Line,2021,Comprehensive,Diesel,5,10000,First Owner,Automatic,2021,20.37,1995.0,1995.0,18774.0,58.75,5,587.5
1501,2014 Maruti Ertiga VXI CNG,2014,Comprehensive,CNG,7,49999,First Owner,Manual,2014,22.8,1373.0,1373.0,809.0,6.34,12,12.680253605072101
1502,2018 Maruti Baleno 1.2 Zeta,2018,Comprehensive,Petrol,5,21194,First Owner,Manual,2018,21.4,1197.0,1197.0,831.0,6.37,8,30.05567613475512
1503,2013 Hyundai i10 Sportz,2013,Comprehensive,Petrol,5,1800,First Owner,Manual,2013,20.36,1197.0,1197.0,789.0,3.15,13,175.0
1504,2020 Hyundai Grand i10 Nios Sportz CNG,2020,Comprehensive,CNG,5,27019,First Owner,Manual,2020,1197.0,6805.0,6805.0,952.0,6.7,6,24.797364817350754
1506,2020 Maruti Vitara Brezza ZDi AMT,2020,Comprehensive,Diesel,5,24000,First Owner,Automatic,2020,24.3,1248.0,1248.0,885.0,9.95,6,41.45833333333333
1507,2010 Honda City 1.5 V MT,2010,Comprehensive,Petrol,5,32000,First Owner,Manual,2010,17.0,1497.0,1497.0,1186600.0,2.4,16,7.5
1508,2020 Volvo XC40 T4 R-Design BSIV,2020,Third Party insurance,Petrol,5,22600,First Owner,Automatic,2020,1969.0,190.0,190.0,300.0,37.75,6,167.0353982300885
1510,2019 Jeep Compass 1.4 Limited Plus BSIV,2019,Comprehensive,Petrol,5,34000,First Owner,Automatic,2019,16.0,1368.0,1368.0,16077.0,17.5,7,51.470588235294116
1511,2021 Toyota Urban cruiser Premium AT,2021,Zero Dep,Petrol,5,30000,First Owner,Automatic,2021,18.76,1462.0,1462.0,10326.0,11.4,5,38.0
1512,2018 Hyundai Grand i10 Sportz,2018,Comprehensive,Petrol,5,22700,First Owner,Manual,2018,18.9,1197.0,1197.0,8186.0,5.45,8,24.008810572687224
1513,2021 Audi Q2 Premium,2021,Comprehensive,Petrol,5,9700,First Owner,Automatic,2021,1984.0,18774.0,18774.0,320.0,35.49,5,365.87628865979383
1514,2020 Maruti Baleno Zeta,2020,Comprehensive,Petrol,5,13519,First Owner,Manual,2020,21.01,1197.0,1197.0,8180.0,6.94,6,51.33515792588209
1515,2017 Hyundai Creta 1.6 VTVT AT SX Plus,2017,Comprehensive,Petrol,5,45017,First Owner,Automatic,2017,13.0,1591.0,1591.0,1213.0,8.75,9,19.437101539418443
1516,2013 Maruti Swift VXI BSIV,2013,Comprehensive,Petrol,5,78308,First Owner,Manual,2013,22.0,1197.0,1197.0,8180.0,3.57,13,4.5589211830208916
1517,2017 Honda Jazz V CVT,2017,Third Party insurance,Petrol,5,79852,First Owner,Automatic,2017,18.2,1199.0,1199.0,887.0,5.69,9,7.1256825126484
1518,2019 BMW X7 xDrive 40i M Sport,2019,Comprehensive,Petrol,7,28000,First Owner,Automatic,2019,10.54,2998.0,2998.0,33525.0,99.0,7,353.57142857142856
1519,2016 Hyundai EON Magna Plus,2016,Zero Dep,Petrol,5,18049,First Owner,Manual,2016,21.1,814.0,814.0,552.0,3.15,10,17.452490442683803
1520,2022 Volkswagen Taigun 1.0 TSI Topline ES,2022,Comprehensive,Petrol,5,19500,First Owner,Manual,2022,19.87,999.0,999.0,11398.0,16.21,4,83.12820512820512
1521,2018 Audi Q5 35TDI,2018,Comprehensive,Diesel,5,35000,First Owner,Automatic,2018,17.01,1968.0,1968.0,188.0,41.99,8,119.97142857142858
1522,2021 Maruti Ignis Zeta BSVI,2021,Comprehensive,Petrol,5,7643,First Owner,Manual,2021,20.89,1197.0,1197.0,8180.0,6.19,5,80.98914038989925
1523,2015 Hyundai i20 Magna 1.2,2015,Third Party insurance,Petrol,5,12000,First Owner,Manual,2015,18.6,1197.0,1197.0,8183.0,5.31,11,44.25
